citrus_id,farm_id,month,week,research_day,tag,brix,size
uhu,dab,10,4,2021.10.22,30,10.64,44.43
vhu,dab,10,4,2021.10.22,31,9.3,45.47
whu,dab,10,4,2021.10.22,32,10.87,46.65
xhu,dab,10,4,2021.10.22,33,8.8,44.25
yhu,dab,10,4,2021.10.22,34,7.54,43.8
zhu,dab,10,4,2021.10.22,35,10.27,45.11
aiu,dab,10,4,2021.10.22,36,10.93,46.99
biu,dab,10,4,2021.10.22,37,9.93,48.43
ciu,dab,10,4,2021.10.22,38,11.59,44.56
diu,dab,10,4,2021.10.22,39,11.09,45.92
eiu,dab,10,4,2021.10.22,40,11.18,46.16
fiu,dab,10,4,2021.10.22,41,11.04,45.97
giu,dab,10,4,2021.10.22,42,11.34,44.22
hiu,dab,10,4,2021.10.22,43,10.97,46.94
iiu,dab,10,4,2021.10.22,44,12.51,45
jiu,dab,10,4,2021.10.22,45,10.57,44.88
kiu,dab,10,4,2021.10.22,46,10.5,46.75
liu,dab,10,4,2021.10.22,47,10.69,48.44
miu,dab,10,4,2021.10.22,48,11.39,43.82
niu,dab,10,4,2021.10.22,49,12.26,47.3
oiu,dab,10,4,2021.10.22,50,11.86,43.51
piu,dab,10,4,2021.10.22,51,10.88,46.15
qiu,dab,10,4,2021.10.22,52,11.04,45.75
riu,dab,10,4,2021.10.22,53,11.46,44.74
siu,dab,10,4,2021.10.22,54,10.53,45.84
tiu,dab,10,4,2021.10.22,55,10.97,45.89
uiu,dab,10,4,2021.10.22,56,11.14,46.3
viu,dab,10,4,2021.10.22,57,11.46,45.33
wiu,dab,10,4,2021.10.22,58,11.33,45.66
xiu,dab,10,4,2021.10.22,59,11.29,48.16
yiu,dab,10,4,2021.10.22,60,11.16,42.54
ziu,dab,10,4,2021.10.22,61,10.53,47.89
aju,dab,10,4,2021.10.22,62,10.4,44.93
bju,dab,10,4,2021.10.22,63,10.57,47.93
cju,dab,10,4,2021.10.22,64,10.81,45.43
dju,dab,10,4,2021.10.22,65,11,46.04
eju,dab,10,4,2021.10.22,66,10.93,45.47
fju,dab,10,4,2021.10.22,67,10.24,46.58
gju,dab,10,4,2021.10.22,68,9.78,44.85
hju,dab,10,4,2021.10.22,69,11.04,48.62
iju,dab,10,4,2021.10.22,70,11.49,44.52
jju,dab,10,4,2021.10.22,71,10.46,46.48
kju,dab,10,4,2021.10.22,72,11.43,46.9
lju,dab,10,4,2021.10.22,73,11.16,44.46
mju,dab,10,4,2021.10.22,74,11.06,44.07
nju,dab,10,4,2021.10.22,75,10.87,48.36
oju,dab,10,4,2021.10.22,76,9.9,46.1
pju,dab,10,4,2021.10.22,77,10.73,47.85
qju,dab,10,4,2021.10.22,78,9.69,46.44
rju,dab,10,4,2021.10.22,79,11.32,46.02
sju,dab,10,4,2021.10.22,80,11.16,44.93
tju,dab,10,4,2021.10.22,81,10.96,44.54
uju,dab,10,4,2021.10.22,82,11.19,48.33
vju,dab,10,4,2021.10.22,83,10.99,47.5
wju,dab,10,4,2021.10.22,84,10.98,46.79
xju,dab,10,4,2021.10.22,85,11.11,48.36
yju,dab,10,4,2021.10.22,86,10.58,46.55
zju,dab,10,4,2021.10.22,87,11.06,44.35
aku,dab,10,4,2021.10.22,88,11.14,47.97
bku,dab,10,4,2021.10.22,89,11.28,47.67
cku,dab,10,4,2021.10.22,90,10.73,48.02
dku,dab,10,4,2021.10.22,91,9.56,46.69
eku,dab,10,4,2021.10.22,92,11.27,46.31
fku,dab,10,4,2021.10.22,93,9.62,48.8
gku,dab,10,4,2021.10.22,94,9.23,47.01
hku,dab,10,4,2021.10.22,95,11.08,46.51
iku,dab,10,4,2021.10.22,96,11.02,46.83
jku,dab,10,4,2021.10.22,97,11.3,49.39
kku,dab,10,4,2021.10.22,98,11.53,47.11
lku,dab,10,4,2021.10.22,99,10.03,43.37
mku,dab,10,4,2021.10.22,100,13.77,45.38
nku,dab,11,1,2021.11.1,1,11.7,43.1
oku,dab,11,1,2021.11.1,2,9.63,43.63
pku,dab,11,1,2021.11.1,3,9.84,43.01
qku,dab,11,1,2021.11.1,4,9.87,43.69
rku,dab,11,1,2021.11.1,5,10.18,43.24
sku,dab,11,1,2021.11.1,6,9.78,44.3
tku,dab,11,1,2021.11.1,7,9.69,44.29
uku,dab,11,1,2021.11.1,8,9.98,44.44
vku,dab,11,1,2021.11.1,9,10.3,43.95
wku,dab,11,1,2021.11.1,10,10.03,44.68
xku,dab,11,1,2021.11.1,11,10.04,45.01
yku,dab,11,1,2021.11.1,12,9.68,43.03
zku,dab,11,1,2021.11.1,13,9.33,43.38
alu,dab,11,1,2021.11.1,14,9.88,43.69
blu,dab,11,1,2021.11.1,15,9.79,44.3
clu,dab,11,1,2021.11.1,16,10.27,43.33
dlu,dab,11,1,2021.11.1,17,9.58,43.96
elu,dab,11,1,2021.11.1,18,9.87,43.2
flu,dab,11,1,2021.11.1,19,9.66,43.54
glu,dab,11,1,2021.11.1,20,10.04,42.77
hlu,dab,11,1,2021.11.1,21,10.38,42.92
ilu,dab,11,1,2021.11.1,22,10.53,44.18
jlu,dab,11,1,2021.11.1,23,10.11,44.32
klu,dab,11,1,2021.11.1,24,10.58,42.54
llu,dab,11,1,2021.11.1,25,9.68,43.05
mlu,dab,11,1,2021.11.1,26,9.21,43.03
nlu,dab,11,1,2021.11.1,27,9.63,44.15
olu,dab,11,1,2021.11.1,28,9.94,44.59
plu,dab,11,1,2021.11.1,29,9.64,43.81
qlu,dab,11,1,2021.11.1,30,9.97,43
rlu,dab,11,1,2021.11.1,31,10.01,44.66
slu,dab,11,1,2021.11.1,32,9.7,42.84
tlu,dab,11,1,2021.11.1,33,10.24,44.21
ulu,dab,11,1,2021.11.1,34,10.56,43.19
vlu,dab,11,1,2021.11.1,35,9.47,44.55
wlu,dab,11,1,2021.11.1,36,11.88,42.82
xlu,dab,11,1,2021.11.1,37,9.61,44.6
ylu,dab,11,1,2021.11.1,38,9.62,43.46
zlu,dab,11,1,2021.11.1,39,9.6,44.24
amu,dab,11,1,2021.11.1,40,11.1,44.86
bmu,dab,11,1,2021.11.1,41,10.78,43.7
cmu,dab,11,1,2021.11.1,42,10.38,44.61
dmu,dab,11,1,2021.11.1,43,10.13,44.57
emu,dab,11,1,2021.11.1,44,12.62,44.85
fmu,dab,11,1,2021.11.1,45,11.33,44.28
gmu,dab,11,1,2021.11.1,46,10.87,43.57
hmu,dab,11,1,2021.11.1,47,12.18,43.35
imu,dab,11,1,2021.11.1,48,12.07,44.25
jmu,dab,11,1,2021.11.1,49,13.21,43.38
kmu,dab,11,1,2021.11.1,50,10.8,43.61
lmu,dab,11,1,2021.11.1,51,10.26,43.15
mmu,dab,11,1,2021.11.1,52,11.74,44.34
nmu,dab,11,1,2021.11.1,53,10.84,43.64
omu,dab,11,1,2021.11.1,54,11.47,42.85
pmu,dab,11,1,2021.11.1,55,11.17,42.13
qmu,dab,11,1,2021.11.1,56,11.27,43.08
rmu,dab,11,1,2021.11.1,57,10.99,43.26
smu,dab,11,1,2021.11.1,58,10.03,42.88
tmu,dab,11,1,2021.11.1,59,11.46,42.16
umu,dab,11,1,2021.11.1,60,12.1,43.15
vmu,dab,11,1,2021.11.1,61,10.37,43.68
wmu,dab,11,1,2021.11.1,62,10.58,43.41
xmu,dab,11,1,2021.11.1,63,9.57,44.74
ymu,dab,11,1,2021.11.1,64,11.18,42.33
zmu,dab,11,1,2021.11.1,65,10.43,43.7
anu,dab,11,1,2021.11.1,66,9.51,44.31
bnu,dab,11,1,2021.11.1,67,10.36,43.84
cnu,dab,11,1,2021.11.1,68,10.62,41.96
dnu,dab,11,1,2021.11.1,69,10.42,42.23
enu,dab,11,1,2021.11.1,70,11.51,42.27
fnu,dab,11,1,2021.11.1,71,11.87,42.21
gnu,dab,11,1,2021.11.1,72,11.89,44.02
hnu,dab,11,1,2021.11.1,73,11.74,43.16
inu,dab,11,1,2021.11.1,74,11.74,43.02
jnu,dab,11,1,2021.11.1,75,11.86,44.39
knu,dab,11,1,2021.11.1,76,9.88,43.73
lnu,dab,11,1,2021.11.1,77,10.57,43.2
mnu,dab,11,1,2021.11.1,78,10.13,43.33
nnu,dab,11,1,2021.11.1,79,9.99,42.03
onu,dab,11,1,2021.11.1,80,10,44.37
pnu,dab,11,1,2021.11.1,81,13.97,45.18
qnu,dab,11,1,2021.11.1,82,10.56,43.45
rnu,dab,11,1,2021.11.1,83,10.6,44.04
snu,dab,11,1,2021.11.1,84,11.9,43.81
tnu,dab,11,1,2021.11.1,85,10,43.43
unu,dab,11,1,2021.11.1,86,12.83,42.85
vnu,dab,11,1,2021.11.1,87,10.34,42.88
wnu,dab,11,1,2021.11.1,88,10.26,44.35
xnu,dab,11,1,2021.11.1,89,9.29,43.73
ynu,dab,11,1,2021.11.1,90,10.33,43.74
znu,dab,11,1,2021.11.1,91,11.09,43.05
aou,dab,11,1,2021.11.1,92,10.44,43.11
bou,dab,11,1,2021.11.1,93,10.33,42.74
cou,dab,11,1,2021.11.1,94,9.83,43.48
dou,dab,11,1,2021.11.1,95,10.47,43.1
eou,dab,11,1,2021.11.1,96,10.09,43.91
fou,dab,11,1,2021.11.1,97,10.13,44.34
gou,dab,11,1,2021.11.1,98,11.27,43.4
hou,dab,11,1,2021.11.1,99,9.9,44.67
iou,dab,11,1,2021.11.1,100,11.4,44.05
jou,dab,11,2,2021.11.9,1,11.87,42.05
kou,dab,11,2,2021.11.9,2,12.18,43.72
lou,dab,11,2,2021.11.9,3,11.8,44.06
mou,dab,11,2,2021.11.9,4,9.8,45.53
nou,dab,11,2,2021.11.9,5,11.69,44.02
oou,dab,11,2,2021.11.9,6,11.93,42.71
pou,dab,11,2,2021.11.9,7,11.5,43.87
qou,dab,11,2,2021.11.9,8,11.97,44.65
rou,dab,11,2,2021.11.9,9,11.97,45.95
sou,dab,11,2,2021.11.9,10,11.73,44.23
tou,dab,11,2,2021.11.9,11,11.87,43.86
uou,dab,11,2,2021.11.9,12,11.68,44.98
vou,dab,11,2,2021.11.9,13,11.27,42.7
wou,dab,11,2,2021.11.9,14,11.83,42.83
xou,dab,11,2,2021.11.9,15,11.98,42.07
you,dab,11,2,2021.11.9,16,11.78,42.88
zou,dab,11,2,2021.11.9,17,11.92,46.01
apu,dab,11,2,2021.11.9,18,11.84,42.61
bpu,dab,11,2,2021.11.9,19,11.71,44.16
cpu,dab,11,2,2021.11.9,20,11.76,43.03
dpu,dab,11,2,2021.11.9,21,12,43.91
epu,dab,11,2,2021.11.9,22,11.98,43.67
fpu,dab,11,2,2021.11.9,23,11.62,42.89
gpu,dab,11,2,2021.11.9,24,11.73,42.08
hpu,dab,11,2,2021.11.9,25,11.83,46.82
ipu,dab,11,2,2021.11.9,26,12.02,46.42
jpu,dab,11,2,2021.11.9,27,11.76,44.49
kpu,dab,11,2,2021.11.9,28,11.21,45.21
lpu,dab,11,2,2021.11.9,29,11.33,45
mpu,dab,11,2,2021.11.9,30,12.08,42.75
npu,dab,11,2,2021.11.9,31,11.76,46.71
opu,dab,11,2,2021.11.9,32,11.66,44.07
ppu,dab,11,2,2021.11.9,33,11.72,43.34
qpu,dab,11,2,2021.11.9,34,10.38,42.64
rpu,dab,11,2,2021.11.9,35,11.66,45.78
spu,dab,11,2,2021.11.9,36,11.78,45.07
tpu,dab,11,2,2021.11.9,37,11.61,43.19
upu,dab,11,2,2021.11.9,38,11.43,45.26
vpu,dab,11,2,2021.11.9,39,11.58,45.23
wpu,dab,11,2,2021.11.9,40,11.39,44.95
xpu,dab,11,2,2021.11.9,41,11.46,45.54
ypu,dab,11,2,2021.11.9,42,11.61,43.25
zpu,dab,11,2,2021.11.9,43,11.41,45.26
aqu,dab,11,2,2021.11.9,44,13.42,45.83
bqu,dab,11,2,2021.11.9,45,11.6,44.72
cqu,dab,11,2,2021.11.9,46,11.43,43.35
dqu,dab,11,2,2021.11.9,47,11.96,44.66
equ,dab,11,2,2021.11.9,48,12.12,43.28
fqu,dab,11,2,2021.11.9,49,11.39,45.31
gqu,dab,11,2,2021.11.9,50,11.76,45.2
hqu,dab,11,2,2021.11.9,51,10.93,44.93
iqu,dab,11,2,2021.11.9,52,11.71,45.36
jqu,dab,11,2,2021.11.9,53,11.33,44.31
kqu,dab,11,2,2021.11.9,54,11.5,44.1
lqu,dab,11,2,2021.11.9,55,11.83,43.39
mqu,dab,11,2,2021.11.9,56,11.54,45.3
nqu,dab,11,2,2021.11.9,57,11.56,43.4
oqu,dab,11,2,2021.11.9,58,11.66,44.42
pqu,dab,11,2,2021.11.9,59,11.38,44.41
qqu,dab,11,2,2021.11.9,60,12.44,46.09
rqu,dab,11,2,2021.11.9,61,11.29,44.3
squ,dab,11,2,2021.11.9,62,11.08,42.78
tqu,dab,11,2,2021.11.9,63,11.92,42.98
uqu,dab,11,2,2021.11.9,64,11.49,44.28
vqu,dab,11,2,2021.11.9,65,11.63,43.14
wqu,dab,11,2,2021.11.9,66,11.97,45.88
xqu,dab,11,2,2021.11.9,67,10.39,45.11
yqu,dab,11,2,2021.11.9,68,10.83,42.98
zqu,dab,11,2,2021.11.9,69,11.43,42.21
aru,dab,11,2,2021.11.9,70,11.49,45.09
bru,dab,11,2,2021.11.9,71,11.51,43.77
cru,dab,11,2,2021.11.9,72,11.48,44.73
dru,dab,11,2,2021.11.9,73,10.74,45.4
eru,dab,11,2,2021.11.9,74,11.88,43.1
fru,dab,11,2,2021.11.9,75,11.51,44.75
gru,dab,11,2,2021.11.9,76,10.73,44.19
hru,dab,11,2,2021.11.9,77,11.34,44.65
iru,dab,11,2,2021.11.9,78,11.28,44.24
jru,dab,11,2,2021.11.9,79,11.6,42.84
kru,dab,11,2,2021.11.9,80,11.48,44.8
lru,dab,11,2,2021.11.9,81,11.73,45.03
mru,dab,11,2,2021.11.9,82,11.31,45.81
nru,dab,11,2,2021.11.9,83,11.11,41.9
oru,dab,11,2,2021.11.9,84,11.67,47.32
pru,dab,11,2,2021.11.9,85,10.48,45.61
qru,dab,11,2,2021.11.9,87,11.71,41.17
rru,dab,11,2,2021.11.9,88,10.38,42.94
sru,dab,11,2,2021.11.9,89,11.72,41.57
tru,dab,11,2,2021.11.9,90,11.53,45.9
uru,dab,11,2,2021.11.9,91,11.66,43.54
vru,dab,11,2,2021.11.9,92,11.69,43.55
wru,dab,11,2,2021.11.9,93,10.79,44.44
xru,dab,11,2,2021.11.9,94,11.23,42.04
yru,dab,11,2,2021.11.9,95,11.16,45.28
zru,dab,11,2,2021.11.9,96,10.83,46.75
asu,dab,11,2,2021.11.9,97,11.59,46.32
bsu,dab,11,2,2021.11.9,98,11.1,44.47
csu,dab,11,2,2021.11.9,99,10.61,44.95
mii,dbb,11,1,2021.11.3,1,11.71,52.34
nii,dbb,11,1,2021.11.3,2,10.1,55.88
oii,dbb,11,1,2021.11.3,3,11.67,53.02
pii,dbb,11,1,2021.11.3,4,12.77,51.23
qii,dbb,11,1,2021.11.3,5,11.54,55.67
rii,dbb,11,1,2021.11.3,6,10.36,53.17
sii,dbb,11,1,2021.11.3,7,12.74,49.13
tii,dbb,11,1,2021.11.3,8,12.4,51.58
uii,dbb,11,1,2021.11.3,9,10.07,51.54
vii,dbb,11,1,2021.11.3,10,11.1,50.25
wii,dbb,11,1,2021.11.3,11,10.48,51.41
xii,dbb,11,1,2021.11.3,12,11.04,54.28
yii,dbb,11,1,2021.11.3,13,12.53,56.12
zii,dbb,11,1,2021.11.3,14,10.03,57.05
aji,dbb,11,1,2021.11.3,15,12.06,54.18
bji,dbb,11,1,2021.11.3,16,10.72,50.61
cji,dbb,11,1,2021.11.3,17,13.12,55.85
dji,dbb,11,1,2021.11.3,18,10,57.88
eji,dbb,11,1,2021.11.3,19,9.57,55.8
fji,dbb,11,1,2021.11.3,20,10.43,54.38
gji,dbb,11,1,2021.11.3,21,12.31,54.13
hji,dbb,11,1,2021.11.3,22,11.03,52
iji,dbb,11,1,2021.11.3,23,9.57,51.66
jji,dbb,11,1,2021.11.3,24,11.89,53.89
kji,dbb,11,1,2021.11.3,25,11.26,55.75
lji,dbb,11,1,2021.11.3,26,10.69,55.72
mji,dbb,11,1,2021.11.3,27,12.14,54.29
nji,dbb,11,1,2021.11.3,28,12.19,52.68
oji,dbb,11,1,2021.11.3,29,10.36,55.18
pji,dbb,11,1,2021.11.3,30,12.32,57.48
qji,dbb,11,1,2021.11.3,31,11.67,56.91
rji,dbb,11,1,2021.11.3,32,9.89,56.9
sji,dbb,11,1,2021.11.3,33,10.6,49.71
tji,dbb,11,1,2021.11.3,34,9.04,54.41
uji,dbb,11,1,2021.11.3,35,9.94,54.47
vji,dbb,11,1,2021.11.3,36,10.66,55.03
wji,dbb,11,1,2021.11.3,37,11.31,53.95
xji,dbb,11,1,2021.11.3,38,11.73,58.39
yji,dbb,11,1,2021.11.3,39,11.93,52.43
zji,dbb,11,1,2021.11.3,40,12.67,54
aki,dbb,11,1,2021.11.3,41,12.82,54.65
bki,dbb,11,1,2021.11.3,42,10.42,57.14
cki,dbb,11,1,2021.11.3,43,11.16,51.36
dki,dbb,11,1,2021.11.3,44,10.59,55.6
eki,dbb,11,1,2021.11.3,45,11.92,57.8
fki,dbb,11,1,2021.11.3,46,10.42,52.22
gki,dbb,11,1,2021.11.3,47,11.78,50.81
hki,dbb,11,1,2021.11.3,48,13.42,52.8
iki,dbb,11,1,2021.11.3,49,10.87,53.4
jki,dbb,11,1,2021.11.3,50,12.21,54.2
kki,dbb,11,1,2021.11.3,51,10.9,50.77
lki,dbb,11,1,2021.11.3,52,10.79,51.88
mki,dbb,11,1,2021.11.3,53,13.93,49.94
nki,dbb,11,1,2021.11.3,54,10.62,54.05
oki,dbb,11,1,2021.11.3,55,9.78,56.8
pki,dbb,11,1,2021.11.3,56,10.18,59.22
qki,dbb,11,1,2021.11.3,57,12.2,54.91
rki,dbb,11,1,2021.11.3,58,12.29,53.36
ski,dbb,11,1,2021.11.3,59,10.8,49.76
tki,dbb,11,1,2021.11.3,60,10.06,54.97
uki,dbb,11,1,2021.11.3,61,11.69,54.45
vki,dbb,11,1,2021.11.3,62,10.98,56.37
wki,dbb,11,1,2021.11.3,63,10.72,54.23
xki,dbb,11,1,2021.11.3,64,10.72,48.83
yki,dbb,11,1,2021.11.3,65,10.37,51.54
zki,dbb,11,1,2021.11.3,66,10.84,56.34
ali,dbb,11,1,2021.11.3,67,11.19,52.1
bli,dbb,11,1,2021.11.3,68,10.51,56.32
cli,dbb,11,1,2021.11.3,69,10.93,53.96
dli,dbb,11,1,2021.11.3,70,9.51,58.91
eli,dbb,11,1,2021.11.3,71,10.23,51.85
fli,dbb,11,1,2021.11.3,72,10.19,53.58
gli,dbb,11,1,2021.11.3,73,10.31,53.17
hli,dbb,11,1,2021.11.3,74,10.97,54.63
ili,dbb,11,1,2021.11.3,75,11,51.3
jli,dbb,11,1,2021.11.3,76,10.82,53.45
kli,dbb,11,1,2021.11.3,77,10.4,52.26
lli,dbb,11,1,2021.11.3,78,11.76,53.82
mli,dbb,11,1,2021.11.3,79,11.91,54.09
nli,dbb,11,1,2021.11.3,80,11.86,53.13
oli,dbb,11,1,2021.11.3,81,10.61,55.14
pli,dbb,11,1,2021.11.3,82,9.63,55.93
qli,dbb,11,1,2021.11.3,83,10.17,51.13
rli,dbb,11,1,2021.11.3,84,10.09,50.62
sli,dbb,11,1,2021.11.3,85,9.82,53.09
tli,dbb,11,1,2021.11.3,86,9.88,52.85
uli,dbb,11,1,2021.11.3,87,11.91,57.09
vli,dbb,11,1,2021.11.3,88,9.57,55.98
wli,dbb,11,1,2021.11.3,89,10.01,49.48
xli,dbb,11,1,2021.11.3,90,10.37,57.15
yli,dbb,11,1,2021.11.3,91,11,49.81
zli,dbb,11,1,2021.11.3,92,10.88,51.16
ami,dbb,11,1,2021.11.3,93,11.12,48.38
bmi,dbb,11,1,2021.11.3,94,11,49.56
cmi,dbb,11,1,2021.11.3,95,10.59,54.69
dmi,dbb,11,1,2021.11.3,96,10.82,56.85
emi,dbb,11,1,2021.11.3,97,11.19,49.55
fmi,dbb,11,1,2021.11.3,98,11.97,55.63
gmi,dbb,11,1,2021.11.3,99,10.12,52.62
hmi,dbb,11,1,2021.11.3,100,10.89,52.67
imi,dbb,11,2,2021.11.12,1,11.84,58.47
jmi,dbb,11,2,2021.11.12,2,11.64,58.28
kmi,dbb,11,2,2021.11.12,3,11.29,59.45
lmi,dbb,11,2,2021.11.12,4,13.4,58.52
mmi,dbb,11,2,2021.11.12,5,11.66,58.46
nmi,dbb,11,2,2021.11.12,6,11.49,57
omi,dbb,11,2,2021.11.12,7,13.12,58.31
pmi,dbb,11,2,2021.11.12,8,12.98,60.53
qmi,dbb,11,2,2021.11.12,9,10,57.97
rmi,dbb,11,2,2021.11.12,10,12.62,55.3
smi,dbb,11,2,2021.11.12,11,10.57,62.72
tmi,dbb,11,2,2021.11.12,12,12.2,61.12
umi,dbb,11,2,2021.11.12,13,12.64,59
vmi,dbb,11,2,2021.11.12,14,11.1,59.24
wmi,dbb,11,2,2021.11.12,15,12.67,57.89
xmi,dbb,11,2,2021.11.12,16,11.54,61.35
ymi,dbb,11,2,2021.11.12,17,13.28,58.81
zmi,dbb,11,2,2021.11.12,18,10.67,57.54
ani,dbb,11,2,2021.11.12,19,9.48,53.86
bni,dbb,11,2,2021.11.12,20,11.67,58.66
cni,dbb,11,2,2021.11.12,21,12.23,57.11
dni,dbb,11,2,2021.11.12,22,12.06,60.59
eni,dbb,11,2,2021.11.12,23,9.89,55.69
fni,dbb,11,2,2021.11.12,24,12.72,60
gni,dbb,11,2,2021.11.12,25,11.54,59.17
hni,dbb,11,2,2021.11.12,26,11.87,56.83
ini,dbb,11,2,2021.11.12,27,12.44,55.5
jni,dbb,11,2,2021.11.12,28,13.28,56.84
kni,dbb,11,2,2021.11.12,29,10.34,58.06
lni,dbb,11,2,2021.11.12,30,13.72,56.75
mni,dbb,11,2,2021.11.12,31,11.26,58.43
nni,dbb,11,2,2021.11.12,32,10.89,54.41
oni,dbb,11,2,2021.11.12,33,10,60.46
pni,dbb,11,2,2021.11.12,34,10.22,60.61
qni,dbb,11,2,2021.11.12,35,10,57.14
rni,dbb,11,2,2021.11.12,36,12.11,58.64
sni,dbb,11,2,2021.11.12,37,11.3,57.6
tni,dbb,11,2,2021.11.12,38,13.07,55.11
uni,dbb,11,2,2021.11.12,39,12.03,59.67
vni,dbb,11,2,2021.11.12,40,13.87,54.51
wni,dbb,11,2,2021.11.12,41,13.11,58.86
xni,dbb,11,2,2021.11.12,42,11.76,58.96
yni,dbb,11,2,2021.11.12,43,11.14,56.66
zni,dbb,11,2,2021.11.12,44,11.47,56.73
aoi,dbb,11,2,2021.11.12,45,11.8,59.38
boi,dbb,11,2,2021.11.12,46,11.57,56.87
coi,dbb,11,2,2021.11.12,47,11.61,61.03
doi,dbb,11,2,2021.11.12,48,14.7,56.5
eoi,dbb,11,2,2021.11.12,49,10.59,58.64
foi,dbb,11,2,2021.11.12,50,13.38,59.37
goi,dbb,11,2,2021.11.12,51,10.98,61.71
hoi,dbb,11,2,2021.11.12,52,10.99,58.66
ioi,dbb,11,2,2021.11.12,53,13.86,61.22
joi,dbb,11,2,2021.11.12,54,12.59,58.74
koi,dbb,11,2,2021.11.12,55,9.6,60
loi,dbb,11,2,2021.11.12,56,10.73,56.76
moi,dbb,11,2,2021.11.12,57,12.41,56.82
noi,dbb,11,2,2021.11.12,58,13.23,54.5
ooi,dbb,11,2,2021.11.12,59,11.02,59.82
poi,dbb,11,2,2021.11.12,60,11.58,55.39
qoi,dbb,11,2,2021.11.12,61,11.89,60.64
roi,dbb,11,2,2021.11.12,62,12.56,57
soi,dbb,11,2,2021.11.12,63,11.28,58.82
toi,dbb,11,2,2021.11.12,64,11.46,57.98
uoi,dbb,11,2,2021.11.12,65,10.72,61.12
voi,dbb,11,2,2021.11.12,66,11.98,58.33
woi,dbb,11,2,2021.11.12,67,11.3,58.85
xoi,dbb,11,2,2021.11.12,68,12.2,57.87
yoi,dbb,11,2,2021.11.12,69,11.79,54.4
zoi,dbb,11,2,2021.11.12,70,9.84,58.97
api,dbb,11,2,2021.11.12,71,9.98,60.33
bpi,dbb,11,2,2021.11.12,72,11.34,54.6
cpi,dbb,11,2,2021.11.12,73,10.21,58.73
dpi,dbb,11,2,2021.11.12,74,11.72,59.81
epi,dbb,11,2,2021.11.12,75,11.32,60.75
fpi,dbb,11,2,2021.11.12,76,11.89,59.29
gpi,dbb,11,2,2021.11.12,77,10.32,56.04
hpi,dbb,11,2,2021.11.12,78,12.64,61.4
ipi,dbb,11,2,2021.11.12,79,11.96,53.81
jpi,dbb,11,2,2021.11.12,80,12.33,53.57
kpi,dbb,11,2,2021.11.12,81,10.58,61.94
lpi,dbb,11,2,2021.11.12,82,10.74,58.9
mpi,dbb,11,2,2021.11.12,83,10.54,55.32
npi,dbb,11,2,2021.11.12,84,10.77,55.93
opi,dbb,11,2,2021.11.12,85,9.73,60.43
ppi,dbb,11,2,2021.11.12,86,11.14,60.75
qpi,dbb,11,2,2021.11.12,87,11.7,60.33
rpi,dbb,11,2,2021.11.12,88,10.54,60.1
spi,dbb,11,2,2021.11.12,89,10.2,57.96
tpi,dbb,11,2,2021.11.12,90,10.83,60.63
upi,dbb,11,2,2021.11.12,91,11.31,56.44
vpi,dbb,11,2,2021.11.12,92,11.3,60.86
wpi,dbb,11,2,2021.11.12,93,11.43,59.42
xpi,dbb,11,2,2021.11.12,94,12.01,55.62
ypi,dbb,11,2,2021.11.12,95,10.33,54.27
zpi,dbb,11,2,2021.11.12,96,11.36,56.4
aqi,dbb,11,2,2021.11.12,97,10.9,62.52
bqi,dbb,11,2,2021.11.12,98,12.72,58.64
cqi,dbb,11,2,2021.11.12,99,10.77,57.69
dqi,dbb,11,2,2021.11.12,100,12.38,63.24
aui,eab,11,1,2021.11.4,1,12.94,60.36
bui,eab,11,1,2021.11.4,2,12.14,59.55
cui,eab,11,1,2021.11.4,3,11.93,55.33
dui,eab,11,1,2021.11.4,4,10.97,58.94
eui,eab,11,1,2021.11.4,5,12.41,61.19
fui,eab,11,1,2021.11.4,6,10.14,55.13
gui,eab,11,1,2021.11.4,7,10.76,57.83
hui,eab,11,1,2021.11.4,8,11.98,58.98
iui,eab,11,1,2021.11.4,9,11.26,55.37
jui,eab,11,1,2021.11.4,10,10.6,52.3
kui,eab,11,1,2021.11.4,11,12.87,62.38
lui,eab,11,1,2021.11.4,12,11.22,60.81
mui,eab,11,1,2021.11.4,13,9.59,55.58
nui,eab,11,1,2021.11.4,14,13.22,58.89
oui,eab,11,1,2021.11.4,15,9.01,55.18
pui,eab,11,1,2021.11.4,16,10.94,57.9
qui,eab,11,1,2021.11.4,17,11.5,59.1
rui,eab,11,1,2021.11.4,18,12.86,60.19
sui,eab,11,1,2021.11.4,19,10.92,53.98
tui,eab,11,1,2021.11.4,20,13.06,58.71
uui,eab,11,1,2021.11.4,21,11.36,56.63
vui,eab,11,1,2021.11.4,22,11.87,54.71
wui,eab,11,1,2021.11.4,23,11.06,57.92
xui,eab,11,1,2021.11.4,24,11.7,59.38
yui,eab,11,1,2021.11.4,25,13.09,51.79
zui,eab,11,1,2021.11.4,26,11.09,56.35
avi,eab,11,1,2021.11.4,27,10.63,56.42
bvi,eab,11,1,2021.11.4,28,10.91,59.31
cvi,eab,11,1,2021.11.4,29,9.58,56.33
dvi,eab,11,1,2021.11.4,30,11.1,55.95
evi,eab,11,1,2021.11.4,31,10.33,56.93
fvi,eab,11,1,2021.11.4,32,11.7,57.92
gvi,eab,11,1,2021.11.4,33,10.12,55.56
hvi,eab,11,1,2021.11.4,34,12.12,61.39
ivi,eab,11,1,2021.11.4,35,8.81,53.81
jvi,eab,11,1,2021.11.4,36,14.08,56.55
