position_id,citrus_id,farm_id,position,brix,size,researched_month,researched_week,researched_at,tag_no
4978,1660,cab,high,11.17,61.89,11,3,2021-11-15,60
4979,1660,cab,middle,10.67,55.68,11,3,2021-11-15,60
4980,1660,cab,low,10,52.67,11,3,2021-11-15,60
4981,1661,cab,high,9.47,57.36,11,3,2021-11-15,61
4982,1661,cab,middle,10.27,52.26,11,3,2021-11-15,61
4983,1661,cab,low,8.27,52.8,11,3,2021-11-15,61
4984,1662,cab,high,8.6,52.26,11,3,2021-11-15,62
4985,1662,cab,middle,9.1,58,11,3,2021-11-15,62
4986,1662,cab,low,9.17,60.28,11,3,2021-11-15,62
4987,1663,cab,high,8.67,52.88,11,3,2021-11-15,63
4988,1663,cab,middle,8.9,61.24,11,3,2021-11-15,63
4989,1663,cab,low,9.37,51.28,11,3,2021-11-15,63
4990,1664,cab,high,9,59.76,11,3,2021-11-15,64
4991,1664,cab,middle,9.57,51.76,11,3,2021-11-15,64
4992,1664,cab,low,9.03,55.18,11,3,2021-11-15,64
4993,1665,cab,high,10.5,55.69,11,3,2021-11-15,65
4994,1665,cab,middle,11.83,51.68,11,3,2021-11-15,65
4995,1665,cab,low,11.53,58,11,3,2021-11-15,65
4996,1666,cab,high,9.37,61.74,11,3,2021-11-15,66
4997,1666,cab,middle,10.07,52.43,11,3,2021-11-15,66
4998,1666,cab,low,10.13,54.97,11,3,2021-11-15,66
4999,1667,cab,high,9.8,57.35,11,3,2021-11-15,67
5000,1667,cab,middle,10.77,53.77,11,3,2021-11-15,67
5001,1667,cab,low,10.4,57.16,11,3,2021-11-15,67
5002,1668,cab,high,10.07,56.34,11,3,2021-11-15,68
5003,1668,cab,middle,10.4,52.14,11,3,2021-11-15,68
5004,1668,cab,low,10.37,54.41,11,3,2021-11-15,68
5005,1669,cab,high,8.67,55.02,11,3,2021-11-15,69
5006,1669,cab,middle,8.8,61.04,11,3,2021-11-15,69
5007,1669,cab,low,9.5,58.77,11,3,2021-11-15,69
5008,1670,cab,high,9.67,53.2,11,3,2021-11-15,70
5009,1670,cab,middle,9.4,54.51,11,3,2021-11-15,70
5010,1670,cab,low,9.57,55.86,11,3,2021-11-15,70
5011,1671,cab,high,9.93,59.25,11,3,2021-11-15,71
5012,1671,cab,middle,9.33,52.89,11,3,2021-11-15,71
5013,1671,cab,low,9.27,60.57,11,3,2021-11-15,71
5014,1672,cab,high,10.9,60.86,11,3,2021-11-15,72
5015,1672,cab,middle,10.93,59.18,11,3,2021-11-15,72
5016,1672,cab,low,10.8,59.65,11,3,2021-11-15,72
5017,1673,cab,high,10.7,59.89,11,3,2021-11-15,73
5018,1673,cab,middle,10.07,62.19,11,3,2021-11-15,73
5019,1673,cab,low,10.3,61.96,11,3,2021-11-15,73
5020,1674,cab,high,10.9,62.04,11,3,2021-11-15,74
5021,1674,cab,middle,11.93,61.18,11,3,2021-11-15,74
5022,1674,cab,low,10.93,53.98,11,3,2021-11-15,74
5023,1675,cab,high,10.5,61.37,11,3,2021-11-15,75
5024,1675,cab,middle,10.1,51.23,11,3,2021-11-15,75
5025,1675,cab,low,9.73,59.9,11,3,2021-11-15,75
5026,1676,cab,high,9.97,56.71,11,3,2021-11-15,76
5027,1676,cab,middle,8.93,57.65,11,3,2021-11-15,76
5028,1676,cab,low,9.47,60.22,11,3,2021-11-15,76
5029,1677,cab,high,9.67,56.16,11,3,2021-11-15,77
5030,1677,cab,middle,10.8,59.61,11,3,2021-11-15,77
5031,1677,cab,low,10.07,62.5,11,3,2021-11-15,77
5032,1678,cab,high,9.3,60.88,11,3,2021-11-15,78
5033,1678,cab,middle,8.9,58.3,11,3,2021-11-15,78
5034,1678,cab,low,10.2,58.07,11,3,2021-11-15,78
5035,1679,cab,high,9.6,56.55,11,3,2021-11-15,79
5036,1679,cab,middle,9.1,62.72,11,3,2021-11-15,79
5037,1679,cab,low,9.33,61.26,11,3,2021-11-15,79
5038,1680,cab,high,9.83,59.96,11,3,2021-11-15,80
5039,1680,cab,middle,9,56.97,11,3,2021-11-15,80
5040,1680,cab,low,9.57,61.94,11,3,2021-11-15,80
5041,1681,cab,high,9.77,60.25,11,3,2021-11-15,81
5042,1681,cab,middle,9.13,61,11,3,2021-11-15,81
5043,1681,cab,low,9.4,56.04,11,3,2021-11-15,81
5044,1682,cab,high,10.23,55.78,11,3,2021-11-15,82
5045,1682,cab,middle,10.17,56.72,11,3,2021-11-15,82
5046,1682,cab,low,10.3,56.34,11,3,2021-11-15,82
5047,1683,cab,high,9.2,52.5,11,3,2021-11-15,83
5048,1683,cab,middle,9.47,60.38,11,3,2021-11-15,83
5049,1683,cab,low,9.93,62.21,11,3,2021-11-15,83
5050,1684,cab,high,9.3,59.4,11,3,2021-11-15,84
5051,1684,cab,middle,9.1,59.43,11,3,2021-11-15,84
5052,1684,cab,low,9.23,53.61,11,3,2021-11-15,84
5053,1685,cab,high,10.6,62.23,11,3,2021-11-15,85
5054,1685,cab,middle,10.4,59.4,11,3,2021-11-15,85
5055,1685,cab,low,10.2,56.66,11,3,2021-11-15,85
5056,1686,cab,high,8.4,56.4,11,3,2021-11-15,86
5057,1686,cab,middle,8.43,54.81,11,3,2021-11-15,86
5058,1686,cab,low,9.53,58.72,11,3,2021-11-15,86
5059,1687,cab,high,9.07,57.13,11,3,2021-11-15,87
5060,1687,cab,middle,9.1,57.73,11,3,2021-11-15,87
5061,1687,cab,low,8.87,59.17,11,3,2021-11-15,87
5062,1688,cab,high,9.67,51.54,11,3,2021-11-15,88
5063,1688,cab,middle,10.93,51.26,11,3,2021-11-15,88
5064,1688,cab,low,9.57,56.72,11,3,2021-11-15,88
5065,1689,cab,high,10.07,59.04,11,3,2021-11-15,89
5066,1689,cab,middle,9.23,51.85,11,3,2021-11-15,89
5067,1689,cab,low,9.57,51.31,11,3,2021-11-15,89
5068,1690,cab,high,9.53,58.28,11,3,2021-11-15,90
5069,1690,cab,middle,9.17,53,11,3,2021-11-15,90
5070,1690,cab,low,8.8,54.83,11,3,2021-11-15,90
5071,1691,cab,high,10.1,61.81,11,3,2021-11-15,91
5072,1691,cab,middle,9.97,56.97,11,3,2021-11-15,91
5073,1691,cab,low,10.57,62.01,11,3,2021-11-15,91
5074,1692,cab,high,10.17,60.65,11,3,2021-11-15,92
5075,1692,cab,middle,9.57,52.43,11,3,2021-11-15,92
5076,1692,cab,low,9.7,53.69,11,3,2021-11-15,92
5077,1693,cab,high,9.1,58.63,11,3,2021-11-15,93
5078,1693,cab,middle,9.97,60.39,11,3,2021-11-15,93
5079,1693,cab,low,10.2,62.35,11,3,2021-11-15,93
5080,1694,cab,high,9.77,51.62,11,3,2021-11-15,94
5081,1694,cab,middle,9.4,57.67,11,3,2021-11-15,94
5082,1694,cab,low,9.73,54.62,11,3,2021-11-15,94
5083,1695,cab,high,10.7,52.91,11,3,2021-11-15,95
5084,1695,cab,middle,11.13,53.91,11,3,2021-11-15,95
5085,1695,cab,low,10.6,57.23,11,3,2021-11-15,95
5086,1696,cab,high,10.13,56.85,11,3,2021-11-15,96
5087,1696,cab,middle,9.83,52.83,11,3,2021-11-15,96
5088,1696,cab,low,9.73,51.99,11,3,2021-11-15,96
5089,1697,cab,high,11.53,61.39,11,3,2021-11-15,97
5090,1697,cab,middle,10.63,57.28,11,3,2021-11-15,97
5091,1697,cab,low,11.17,60.43,11,3,2021-11-15,97
5092,1698,cab,high,10.77,52.8,11,3,2021-11-15,98
5093,1698,cab,middle,11.07,59.55,11,3,2021-11-15,98
5094,1698,cab,low,10.93,58.57,11,3,2021-11-15,98
5095,1699,cab,high,10.43,61.14,11,3,2021-11-15,99
5096,1699,cab,middle,11.27,54.72,11,3,2021-11-15,99
5097,1699,cab,low,10.13,57.66,11,3,2021-11-15,99
5098,1700,cab,high,11.5,53.64,11,3,2021-11-15,100
5099,1700,cab,middle,11.47,51.52,11,3,2021-11-15,100
5100,1700,cab,low,12.3,55.82,11,3,2021-11-15,100
5101,1701,cab,high,10.5,69.7,11,4,2021-11-22,1
5102,1701,cab,middle,10.7,68.19,11,4,2021-11-22,1
5103,1701,cab,low,10.7,65.8,11,4,2021-11-22,1
5104,1702,cab,high,12.5,63.86,11,4,2021-11-22,2
5105,1702,cab,middle,12.5,64.22,11,4,2021-11-22,2
5106,1702,cab,low,11.53,68.14,11,4,2021-11-22,2
5107,1703,cab,high,10.37,67.61,11,4,2021-11-22,3
5108,1703,cab,middle,10.77,64.3,11,4,2021-11-22,3
5109,1703,cab,low,10.8,68.22,11,4,2021-11-22,3
5110,1704,cab,high,11.8,65.61,11,4,2021-11-22,4
5111,1704,cab,middle,10.67,69.12,11,4,2021-11-22,4
5112,1704,cab,low,10.6,69.08,11,4,2021-11-22,4
5113,1705,cab,high,11.87,68.37,11,4,2021-11-22,5
5114,1705,cab,middle,11.77,65.92,11,4,2021-11-22,5
5115,1705,cab,low,11.93,66.45,11,4,2021-11-22,5
5116,1706,cab,high,11.13,68.11,11,4,2021-11-22,6
5117,1706,cab,middle,10.57,68.76,11,4,2021-11-22,6
5118,1706,cab,low,10.07,68.29,11,4,2021-11-22,6
5119,1707,cab,high,10.3,69.82,11,4,2021-11-22,7
5120,1707,cab,middle,8.67,64.64,11,4,2021-11-22,7
5121,1707,cab,low,9.17,68.28,11,4,2021-11-22,7
5122,1708,cab,high,10.13,64.2,11,4,2021-11-22,8
5123,1708,cab,middle,10.03,67.77,11,4,2021-11-22,8
5124,1708,cab,low,10.07,65.2,11,4,2021-11-22,8
5125,1709,cab,high,11.8,69.83,11,4,2021-11-22,9
5126,1709,cab,middle,11.6,66.52,11,4,2021-11-22,9
5127,1709,cab,low,11.73,69.23,11,4,2021-11-22,9
5128,1710,cab,high,11.33,63.79,11,4,2021-11-22,10
5129,1710,cab,middle,12.3,67.25,11,4,2021-11-22,10
5130,1710,cab,low,11,68.78,11,4,2021-11-22,10
5131,1711,cab,high,11.97,70.16,11,4,2021-11-22,11
5132,1711,cab,middle,10.87,67.34,11,4,2021-11-22,11
5133,1711,cab,low,11.43,63.34,11,4,2021-11-22,11
5134,1712,cab,high,10.6,66.2,11,4,2021-11-22,12
5135,1712,cab,middle,10.33,68.54,11,4,2021-11-22,12
5136,1712,cab,low,11.27,66.55,11,4,2021-11-22,12
5137,1713,cab,high,10.3,65.08,11,4,2021-11-22,13
5138,1713,cab,middle,10.83,67.33,11,4,2021-11-22,13
5139,1713,cab,low,9.1,68.79,11,4,2021-11-22,13
5140,1714,cab,high,10.13,70.46,11,4,2021-11-22,14
5141,1714,cab,middle,10.53,66.37,11,4,2021-11-22,14
5142,1714,cab,low,9.23,67.73,11,4,2021-11-22,14
5143,1715,cab,high,10.97,63.16,11,4,2021-11-22,15
5144,1715,cab,middle,11.47,66.18,11,4,2021-11-22,15
5145,1715,cab,low,11.33,69.69,11,4,2021-11-22,15
5146,1716,cab,high,10.97,69.27,11,4,2021-11-22,16
5147,1716,cab,middle,12.33,70.83,11,4,2021-11-22,16
5148,1716,cab,low,12.63,67.31,11,4,2021-11-22,16
5149,1717,cab,high,12.1,69.51,11,4,2021-11-22,17
5150,1717,cab,middle,11.83,69.17,11,4,2021-11-22,17
5151,1717,cab,low,12.3,64.85,11,4,2021-11-22,17
5152,1718,cab,high,11.8,67.8,11,4,2021-11-22,18
5153,1718,cab,middle,11.53,69.05,11,4,2021-11-22,18
5154,1718,cab,low,11.27,70.34,11,4,2021-11-22,18
5155,1719,cab,high,11.33,66.8,11,4,2021-11-22,19
5156,1719,cab,middle,9.63,64.88,11,4,2021-11-22,19
5157,1719,cab,low,11.2,70.19,11,4,2021-11-22,19
5158,1720,cab,high,8.63,63.17,11,4,2021-11-22,20
5159,1720,cab,middle,9.1,63.24,11,4,2021-11-22,20
5160,1720,cab,low,9.67,63.24,11,4,2021-11-22,20
5161,1721,cab,high,8.83,65.5,11,4,2021-11-22,21
5162,1721,cab,middle,10.17,69,11,4,2021-11-22,21
5163,1721,cab,low,10.27,69.45,11,4,2021-11-22,21
5164,1722,cab,high,12.43,65.89,11,4,2021-11-22,22
5165,1722,cab,middle,12.1,63.67,11,4,2021-11-22,22
5166,1722,cab,low,12.03,70,11,4,2021-11-22,22
5167,1723,cab,high,11.5,65.22,11,4,2021-11-22,23
5168,1723,cab,middle,12.27,68.99,11,4,2021-11-22,23
5169,1723,cab,low,12.1,67.95,11,4,2021-11-22,23
5170,1724,cab,high,10.67,63.42,11,4,2021-11-22,24
5171,1724,cab,middle,10.63,68.94,11,4,2021-11-22,24
5172,1724,cab,low,10.9,66.69,11,4,2021-11-22,24
5173,1725,cab,high,8.8,63.44,11,4,2021-11-22,25
5174,1725,cab,middle,10.33,64.66,11,4,2021-11-22,25
5175,1725,cab,low,9.53,70.25,11,4,2021-11-22,25
5176,1726,cab,high,8.47,70.34,11,4,2021-11-22,26
5177,1726,cab,middle,8.37,66.8,11,4,2021-11-22,26
5178,1726,cab,low,8.5,64.54,11,4,2021-11-22,26
5179,1727,cab,high,12.13,65.1,11,4,2021-11-22,27
5180,1727,cab,middle,12.27,69.28,11,4,2021-11-22,27
5181,1727,cab,low,12.03,67.69,11,4,2021-11-22,27
5182,1728,cab,high,9.27,64.03,11,4,2021-11-22,28
5183,1728,cab,middle,9.47,66.11,11,4,2021-11-22,28
5184,1728,cab,low,9.17,69.54,11,4,2021-11-22,28
5185,1729,cab,high,10.6,68.55,11,4,2021-11-22,29
5186,1729,cab,middle,9.6,67.3,11,4,2021-11-22,29
5187,1729,cab,low,11.23,70.49,11,4,2021-11-22,29
5188,1730,cab,high,10.33,66.53,11,4,2021-11-22,30
5189,1730,cab,middle,10.87,65.14,11,4,2021-11-22,30
5190,1730,cab,low,10.23,66.12,11,4,2021-11-22,30
5191,1731,cab,high,11.07,63.33,11,4,2021-11-22,31
5192,1731,cab,middle,11.23,69.18,11,4,2021-11-22,31
5193,1731,cab,low,11.27,69.02,11,4,2021-11-22,31
5194,1732,cab,high,11.37,69.88,11,4,2021-11-22,32
5195,1732,cab,middle,11.8,63.71,11,4,2021-11-22,32
5196,1732,cab,low,10.87,68.87,11,4,2021-11-22,32
5197,1733,cab,high,11.33,66.01,11,4,2021-11-22,33
5198,1733,cab,middle,10.2,66.43,11,4,2021-11-22,33
5199,1733,cab,low,9.77,64.62,11,4,2021-11-22,33
5200,1734,cab,high,9.13,70.67,11,4,2021-11-22,34
5201,1734,cab,middle,8.73,69.54,11,4,2021-11-22,34
5202,1734,cab,low,7.9,68.27,11,4,2021-11-22,34
5203,1735,cab,high,9.27,65.95,11,4,2021-11-22,35
5204,1735,cab,middle,8.93,65.51,11,4,2021-11-22,35
5205,1735,cab,low,8.7,64.15,11,4,2021-11-22,35
5206,1736,cab,high,10.13,68.23,11,4,2021-11-22,36
5207,1736,cab,middle,10.2,66.77,11,4,2021-11-22,36
5208,1736,cab,low,10.9,68.46,11,4,2021-11-22,36
5209,1737,cab,high,10,63.93,11,4,2021-11-22,37
5210,1737,cab,middle,10.93,68.93,11,4,2021-11-22,37
5211,1737,cab,low,10.47,66.91,11,4,2021-11-22,37
5212,1738,cab,high,10.47,64.57,11,4,2021-11-22,38
5213,1738,cab,middle,11.07,64.62,11,4,2021-11-22,38
5214,1738,cab,low,10.53,68.91,11,4,2021-11-22,38
5215,1739,cab,high,10,64.03,11,4,2021-11-22,39
5216,1739,cab,middle,10.2,70.53,11,4,2021-11-22,39
5217,1739,cab,low,10.27,65.58,11,4,2021-11-22,39
5218,1740,cab,high,9.47,66.07,11,4,2021-11-22,40
5219,1740,cab,middle,8.9,66.88,11,4,2021-11-22,40
5220,1740,cab,low,10,66.45,11,4,2021-11-22,40
5221,1741,cab,high,8.93,70.29,11,4,2021-11-22,41
5222,1741,cab,middle,9.3,66.49,11,4,2021-11-22,41
5223,1741,cab,low,8.03,64.87,11,4,2021-11-22,41
5224,1742,cab,high,9.8,65.2,11,4,2021-11-22,42
5225,1742,cab,middle,9.6,66.61,11,4,2021-11-22,42
5226,1742,cab,low,9.13,63.53,11,4,2021-11-22,42
5227,1743,cab,high,8.93,70.05,11,4,2021-11-22,43
5228,1743,cab,middle,10.03,66.87,11,4,2021-11-22,43
5229,1743,cab,low,10.6,66.47,11,4,2021-11-22,43
5230,1744,cab,high,10.23,65.75,11,4,2021-11-22,44
5231,1744,cab,middle,10.67,68.32,11,4,2021-11-22,44
5232,1744,cab,low,10.37,67.62,11,4,2021-11-22,44
5233,1745,cab,high,11,67.89,11,4,2021-11-22,45
5234,1745,cab,middle,11.1,65.49,11,4,2021-11-22,45
5235,1745,cab,low,11.5,66.21,11,4,2021-11-22,45
5236,1746,cab,high,10.73,67.88,11,4,2021-11-22,46
5237,1746,cab,middle,11.3,63.36,11,4,2021-11-22,46
5238,1746,cab,low,10.47,65.66,11,4,2021-11-22,46
5239,1747,cab,high,11.6,68.63,11,4,2021-11-22,47
5240,1747,cab,middle,10.97,65.95,11,4,2021-11-22,47
5241,1747,cab,low,11.23,67.36,11,4,2021-11-22,47
5242,1748,cab,high,10.2,70.06,11,4,2021-11-22,48
5243,1748,cab,middle,9.57,64.84,11,4,2021-11-22,48
5244,1748,cab,low,9.5,69.75,11,4,2021-11-22,48
5245,1749,cab,high,10.4,68.84,11,4,2021-11-22,49
5246,1749,cab,middle,10.07,69.8,11,4,2021-11-22,49
5247,1749,cab,low,10.67,64.91,11,4,2021-11-22,49
5248,1750,cab,high,10.9,64.34,11,4,2021-11-22,50
5249,1750,cab,middle,10.5,68.88,11,4,2021-11-22,50
5250,1750,cab,low,10.23,70.17,11,4,2021-11-22,50
5251,1751,cab,high,11.6,70.1,11,4,2021-11-22,51
5252,1751,cab,middle,11.9,65.23,11,4,2021-11-22,51
5253,1751,cab,low,11.7,64.26,11,4,2021-11-22,51
5254,1752,cab,high,10.3,67.35,11,4,2021-11-22,52
5255,1752,cab,middle,10.67,68.17,11,4,2021-11-22,52
5256,1752,cab,low,10.27,69.85,11,4,2021-11-22,52
5257,1753,cab,high,10.5,68.67,11,4,2021-11-22,53
5258,1753,cab,middle,10.37,66.45,11,4,2021-11-22,53
5259,1753,cab,low,10.67,67.13,11,4,2021-11-22,53
5260,1754,cab,high,10.07,66.07,11,4,2021-11-22,54
5261,1754,cab,middle,9.2,65.32,11,4,2021-11-22,54
5262,1754,cab,low,9.47,69.84,11,4,2021-11-22,54
5263,1755,cab,high,9.37,65.83,11,4,2021-11-22,55
5264,1755,cab,middle,8.4,67.97,11,4,2021-11-22,55
5265,1755,cab,low,8.73,63.58,11,4,2021-11-22,55
5266,1756,cab,high,10.7,68.14,11,4,2021-11-22,56
5267,1756,cab,middle,10.27,67.48,11,4,2021-11-22,56
5268,1756,cab,low,10.33,67.56,11,4,2021-11-22,56
5269,1757,cab,high,10.67,63.53,11,4,2021-11-22,57
5270,1757,cab,middle,11.5,68.34,11,4,2021-11-22,57
5271,1757,cab,low,10.97,65.51,11,4,2021-11-22,57
5272,1758,cab,high,12.77,66.68,11,4,2021-11-22,58
5273,1758,cab,middle,11.4,69.15,11,4,2021-11-22,58
5274,1758,cab,low,11.77,64.79,11,4,2021-11-22,58
5275,1759,cab,high,10.9,64.32,11,4,2021-11-22,59
5276,1759,cab,middle,10.7,66.6,11,4,2021-11-22,59
5277,1759,cab,low,10.93,63.74,11,4,2021-11-22,59
5278,1760,cab,high,11.2,66.2,11,4,2021-11-22,60
5279,1760,cab,middle,10.87,67.1,11,4,2021-11-22,60
5280,1760,cab,low,9.97,68.14,11,4,2021-11-22,60
5281,1761,cab,high,9.73,69.84,11,4,2021-11-22,61
5282,1761,cab,middle,10.27,63.49,11,4,2021-11-22,61
5283,1761,cab,low,8.2,67.53,11,4,2021-11-22,61
5284,1762,cab,high,8.63,65.07,11,4,2021-11-22,62
5285,1762,cab,middle,9,69.64,11,4,2021-11-22,62
5286,1762,cab,low,9.13,68.64,11,4,2021-11-22,62
5287,1763,cab,high,8.63,63.85,11,4,2021-11-22,63
5288,1763,cab,middle,9,65.97,11,4,2021-11-22,63
5289,1763,cab,low,9.5,63.39,11,4,2021-11-22,63
5290,1764,cab,high,9.2,65.18,11,4,2021-11-22,64
5291,1764,cab,middle,9.7,63.94,11,4,2021-11-22,64
5292,1764,cab,low,9.17,67.74,11,4,2021-11-22,64
5293,1765,cab,high,10.37,69.36,11,4,2021-11-22,65
5294,1765,cab,middle,11.8,70.01,11,4,2021-11-22,65
5295,1765,cab,low,11.43,63.7,11,4,2021-11-22,65
5296,1766,cab,high,9.27,67.45,11,4,2021-11-22,66
5297,1766,cab,middle,9.97,64.49,11,4,2021-11-22,66
5298,1766,cab,low,10.27,64.38,11,4,2021-11-22,66
5299,1767,cab,high,9.83,69.53,11,4,2021-11-22,67
5300,1767,cab,middle,10.77,68.47,11,4,2021-11-22,67
5301,1767,cab,low,10.43,65.37,11,4,2021-11-22,67
5302,1768,cab,high,10.1,63.44,11,4,2021-11-22,68
5303,1768,cab,middle,10.4,70.57,11,4,2021-11-22,68
5304,1768,cab,low,10.37,68.43,11,4,2021-11-22,68
5305,1769,cab,high,8.5,69.13,11,4,2021-11-22,69
5306,1769,cab,middle,8.8,64.49,11,4,2021-11-22,69
5307,1769,cab,low,9.63,67.72,11,4,2021-11-22,69
5308,1770,cab,high,9.9,68.79,11,4,2021-11-22,70
5309,1770,cab,middle,9.3,68.79,11,4,2021-11-22,70
5310,1770,cab,low,9.47,67.14,11,4,2021-11-22,70
5311,1771,cab,high,9.8,64.98,11,4,2021-11-22,71
5312,1771,cab,middle,9.53,69.08,11,4,2021-11-22,71
5313,1771,cab,low,9.3,64.27,11,4,2021-11-22,71
5314,1772,cab,high,10.93,67.93,11,4,2021-11-22,72
5315,1772,cab,middle,11.07,69.1,11,4,2021-11-22,72
5316,1772,cab,low,10.77,66.38,11,4,2021-11-22,72
5317,1773,cab,high,10.67,66.67,11,4,2021-11-22,73
5318,1773,cab,middle,10.03,66.55,11,4,2021-11-22,73
5319,1773,cab,low,10.27,65.91,11,4,2021-11-22,73
5320,1774,cab,high,10.93,68.29,11,4,2021-11-22,74
5321,1774,cab,middle,11.83,67.58,11,4,2021-11-22,74
5322,1774,cab,low,11.03,69.23,11,4,2021-11-22,74
5323,1775,cab,high,10.43,65.34,11,4,2021-11-22,75
5324,1775,cab,middle,9.9,64.67,11,4,2021-11-22,75
5325,1775,cab,low,9.77,67.64,11,4,2021-11-22,75
5326,1776,cab,high,10.03,69.04,11,4,2021-11-22,76
5327,1776,cab,middle,8.87,65.84,11,4,2021-11-22,76
5328,1776,cab,low,9.5,68.2,11,4,2021-11-22,76
5329,1777,cab,high,9.73,70.48,11,4,2021-11-22,77
5330,1777,cab,middle,10.67,66.31,11,4,2021-11-22,77
5331,1777,cab,low,9.93,70.52,11,4,2021-11-22,77
5332,1778,cab,high,9.37,66.48,11,4,2021-11-22,78
5333,1778,cab,middle,8.8,66.69,11,4,2021-11-22,78
5334,1778,cab,low,10.37,63.36,11,4,2021-11-22,78
5335,1779,cab,high,9.6,64.67,11,4,2021-11-22,79
5336,1779,cab,middle,9.13,64.41,11,4,2021-11-22,79
5337,1779,cab,low,9.37,68.12,11,4,2021-11-22,79
5338,1780,cab,high,9.87,70.73,11,4,2021-11-22,80
5339,1780,cab,middle,8.97,63.97,11,4,2021-11-22,80
5340,1780,cab,low,9.43,64.12,11,4,2021-11-22,80
5341,1781,cab,high,9.8,67.07,11,4,2021-11-22,81
5342,1781,cab,middle,9.3,69.51,11,4,2021-11-22,81
5343,1781,cab,low,9.2,67.53,11,4,2021-11-22,81
5344,1782,cab,high,10.17,67.12,11,4,2021-11-22,82
5345,1782,cab,middle,10.37,66.59,11,4,2021-11-22,82
5346,1782,cab,low,10.47,67,11,4,2021-11-22,82
5347,1783,cab,high,9.33,70.63,11,4,2021-11-22,83
5348,1783,cab,middle,9.37,70.71,11,4,2021-11-22,83
5349,1783,cab,low,10.13,64.93,11,4,2021-11-22,83
5350,1784,cab,high,9.2,63.79,11,4,2021-11-22,84
5351,1784,cab,middle,8.93,69.81,11,4,2021-11-22,84
5352,1784,cab,low,9.3,67.88,11,4,2021-11-22,84
5353,1785,cab,high,10.8,65.65,11,4,2021-11-22,85
5354,1785,cab,middle,10.33,64.53,11,4,2021-11-22,85
5355,1785,cab,low,10.27,64.08,11,4,2021-11-22,85
5356,1786,cab,high,8.47,64.73,11,4,2021-11-22,86
5357,1786,cab,middle,8.57,65.52,11,4,2021-11-22,86
5358,1786,cab,low,9.5,65.19,11,4,2021-11-22,86
5359,1787,cab,high,9,65.57,11,4,2021-11-22,87
5360,1787,cab,middle,8.9,63.33,11,4,2021-11-22,87
5361,1787,cab,low,8.8,66.54,11,4,2021-11-22,87
5362,1788,cab,high,9.7,66.5,11,4,2021-11-22,88
5363,1788,cab,middle,10.93,67.83,11,4,2021-11-22,88
5364,1788,cab,low,9.7,65.58,11,4,2021-11-22,88
5365,1789,cab,high,10.17,68.5,11,4,2021-11-22,89
5366,1789,cab,middle,9.33,66.03,11,4,2021-11-22,89
5367,1789,cab,low,9.57,70.21,11,4,2021-11-22,89
5368,1790,cab,high,9.57,65.2,11,4,2021-11-22,90
5369,1790,cab,middle,9.3,63.35,11,4,2021-11-22,90
5370,1790,cab,low,9.07,67.35,11,4,2021-11-22,90
5371,1791,cab,high,10.07,66.36,11,4,2021-11-22,91
5372,1791,cab,middle,10.03,64.17,11,4,2021-11-22,91
5373,1791,cab,low,10.77,70.19,11,4,2021-11-22,91
5374,1792,cab,high,10.13,70.53,11,4,2021-11-22,92
5375,1792,cab,middle,9.5,68.6,11,4,2021-11-22,92
5376,1792,cab,low,9.7,64.35,11,4,2021-11-22,92
5377,1793,cab,high,8.97,65.25,11,4,2021-11-22,93
5378,1793,cab,middle,10,69.5,11,4,2021-11-22,93
5379,1793,cab,low,10.07,70.76,11,4,2021-11-22,93
5380,1794,cab,high,9.83,65.24,11,4,2021-11-22,94
5381,1794,cab,middle,9.6,68.46,11,4,2021-11-22,94
5382,1794,cab,low,9.7,70.7,11,4,2021-11-22,94
5383,1795,cab,high,10.53,66.32,11,4,2021-11-22,95
5384,1795,cab,middle,11.2,67.53,11,4,2021-11-22,95
5385,1795,cab,low,10.63,64.48,11,4,2021-11-22,95
5386,1796,cab,high,10.23,66.56,11,4,2021-11-22,96
5387,1796,cab,middle,9.83,66.11,11,4,2021-11-22,96
5388,1796,cab,low,9.63,63.21,11,4,2021-11-22,96
5389,1797,cab,high,11.77,70.84,11,4,2021-11-22,97
5390,1797,cab,middle,10.83,63.38,11,4,2021-11-22,97
5391,1797,cab,low,11.07,65.64,11,4,2021-11-22,97
5392,1798,cab,high,10.77,68.31,11,4,2021-11-22,98
5393,1798,cab,middle,11.27,68.05,11,4,2021-11-22,98
5394,1798,cab,low,10.73,64.88,11,4,2021-11-22,98
5395,1799,cab,high,10.67,64.64,11,4,2021-11-22,99
5396,1799,cab,middle,11.5,63.24,11,4,2021-11-22,99
5397,1799,cab,low,10.33,68.25,11,4,2021-11-22,99
5398,1800,cab,high,11.4,66.78,11,4,2021-11-22,100
5399,1800,cab,middle,11.47,69.25,11,4,2021-11-22,100
5400,1800,cab,low,12.3,69.42,11,4,2021-11-22,100
5401,1801,cab,high,10.7,58.84,11,1,2021-11-29,1
5402,1801,cab,middle,10.6,56.57,11,1,2021-11-29,1
5403,1801,cab,low,10.73,64.83,11,1,2021-11-29,1
5404,1802,cab,high,12.47,53.13,11,1,2021-11-29,2
5405,1802,cab,middle,12.33,59.99,11,1,2021-11-29,2
5406,1802,cab,low,12.83,70.41,11,1,2021-11-29,2
5407,1803,cab,high,10.37,69.21,11,1,2021-11-29,3
5408,1803,cab,middle,10.9,60.07,11,1,2021-11-29,3
5409,1803,cab,low,10.37,60.85,11,1,2021-11-29,3
